instrument_id,side,rank,depth_distance_ticks,exposure_count,hit_count,hit_probability,visibility_observation_count,visibility_covariance,protection_component,visibility_component,raw_weight,kernel_weight,kappa_hat_side,lambda_hat_side,kappa_hat_instrument,lambda_hat_instrument
RISANAMENTO,ask,1,1.0,142893,9963,0.06972349940165018,108196,7.041714107527341e-7,0.9302765005983498,7.041714107527341e-7,6.550741158164566e-7,0.00007069338612853034,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,39.00000000000153,2,0,0.0,2,0.0,1.0,1e-12,1e-12,1.0791662259532434e-10,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,3.000000000000104,6555,92,0.014035087719298246,5075,9.535141905024463e-7,0.9859649122807017,9.535141905024463e-7,9.401315351971488e-7,0.00010145582007383359,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,2.0,9106,337,0.037008565780803866,7321,2.4913779723095605e-7,0.9629914342191961,2.4913779723095605e-7,2.3991756467364964e-7,0.000025891093280875567,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,78.00000000000315,2,0,0.0,2,0.0,1.0,1e-12,1e-12,1.0791662259532434e-10,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,33.000000000001286,4,0,0.0,4,0.000021916729481276442,1.0,0.000021916729481276442,0.000021916729481276442,0.0023651794239547283,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,16.000000000000625,198,18,0.09090909090909091,182,0.00001112962767639098,0.9090909090909091,0.00001112962767639098,0.000010117843342173619,0.0010918834814359656,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,18.000000000000693,93,12,0.12903225806451613,79,0.000041489557162620384,0.8709677419354839,0.000041489557162620384,0.000036136065915830656,0.0038996821875184606,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,21.0000000000008,7,0,0.0,7,0.00018995752995637754,1.0,0.00018995752995637754,0.00018995752995637754,0.020499575069442413,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,47.00000000000191,12,0,0.0,7,0.00004695917213058891,1.0,0.00004695917213058891,0.00004695917213058891,0.005067675256205636,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,79.0000000000032,2,0,0.0,2,0.0,1.0,1e-12,1e-12,1.0791662259532434e-10,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,3.000000000000139,193,16,0.08290155440414508,161,1.6998833012419049e-6,0.917098445595855,1.6998833012419049e-6,1.5589603332633015e-6,0.00016823773392585678,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,36.00000000000142,3,0,0.0,3,0.0,1.0,1e-12,1e-12,1.0791662259532434e-10,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,21.00000000000083,71,0,0.0,54,5.80293649054761e-6,1.0,5.80293649054761e-6,5.80293649054761e-6,0.0006262333071950624,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,129.0000000000052,1,0,0.0,0,0.0,1.0,1e-12,1e-12,1.0791662259532434e-10,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,20.0000000000008,200,55,0.275,159,7.675757098735604e-6,0.725,7.675757098735604e-6,5.564923896583313e-6,0.0006005477919192831,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,42.0000000000017,1,0,0.0,0,0.0,1.0,1e-12,1e-12,1.0791662259532434e-10,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,24.000000000000938,40,29,0.725,40,8.762705165717917e-7,0.275,8.762705165717917e-7,2.409743920572427e-7,0.000026005142522779185,0.8805978765643292,0.0,0.8231285713917174,0.0
RISANAMENTO,ask,2,51.00000000000201,3,0,0.0,3,0.00004109645487152168,1.0,0.00004109645487152168,0.00004109645487152168,0.004434990610375784,0.8805978765643292,0.0,0.8231285713917174,0.0
