instrument_id,side,rank,depth_distance_ticks,exposure_count,hit_count,hit_probability,visibility_observation_count,visibility_covariance,protection_component,visibility_component,raw_weight,kernel_weight,kappa_hat_side,lambda_hat_side,kappa_hat_instrument,lambda_hat_instrument
RISANAMENTO,ask,1,1.0,142893,2011,0.01407346755964253,86721,5.776409708830891e-7,0.9859265324403574,5.776409708830891e-7,5.695115594182455e-7,0.00005847506586945273,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,39.00000000000153,2,0,0.0,2,0.0,1.0,1e-12,1e-12,1.0267581913382908e-10,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,3.000000000000104,6555,14,0.0021357742181540807,4190,5.002898167504736e-7,0.997864225781846,5.002898167504736e-7,4.99221310658253e-7,0.000051257957000899886,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,2.0,9106,45,0.00494179661761476,5943,2.822992445095872e-7,0.9950582033823853,2.822992445095872e-7,2.809041790579145e-7,0.00002884206668288717,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,78.00000000000315,2,0,0.0,2,0.0,1.0,1e-12,1e-12,1.0267581913382908e-10,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,33.000000000001286,4,0,0.0,4,0.000021916729481276442,1.0,0.000021916729481276442,0.000021916729481276442,0.0022503181522246,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,16.000000000000625,198,5,0.025252525252525252,141,0.000013733632866931755,0.9747474747474747,0.000013733632866931755,0.000013386823956150649,0.0013745031152981343,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,18.000000000000693,93,8,0.08602150537634409,63,0.00005187114876405342,0.9139784946236559,0.00005187114876405342,0.00004740911446176925,0.004867769661771621,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,21.0000000000008,7,0,0.0,7,0.00018995752995637754,1.0,0.00018995752995637754,0.00018995752995637754,0.01950404498890994,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,47.00000000000191,12,0,0.0,7,0.00004695917213058891,1.0,0.00004695917213058891,0.00004695917213058891,0.004821571464354695,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,79.0000000000032,2,0,0.0,2,0.0,1.0,1e-12,1e-12,1.0267581913382908e-10,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,3.000000000000139,193,0,0.0,138,6.21894797186314e-7,1.0,6.21894797186314e-7,6.21894797186314e-7,0.0000638535577161713,1.081986475192713,0.0,0.9240004036530677,0.0
RISANAMENTO,ask,2,36.00000000000142,3,0,0.0,3,0.0,1.0,1e-12,1e-12,1.0267581913382908e-10,1.081986475192713,0.0,0.9240004036530677,0.0
