instrument_id,side,rank,depth_distance_ticks,exposure_count,hit_count,hit_probability,visibility_observation_count,visibility_covariance,protection_component,visibility_component,raw_weight,kernel_weight,kappa_hat_side,lambda_hat_side,kappa_hat_instrument,lambda_hat_instrument
FERRARI,ask,1,1.0,481798,49544,0.10283147709205932,474504,0.00015426161310834834,0.8971685229079407,0.00015426161310834834,0.0001383986635738131,0.0001070331804277859,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,22.00000000000739,5,0,0.0,5,0.0,1.0,1e-12,1e-12,7.733685981057264e-13,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,10.000000000002842,3,0,0.0,3,0.0,1.0,1e-12,1e-12,7.733685981057264e-13,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,128.0000000000432,1,0,0.0,1,0.0,1.0,1e-12,1e-12,7.733685981057264e-13,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,28.000000000009095,3,0,0.0,3,0.0,1.0,1e-12,1e-12,7.733685981057264e-13,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,9.000000000002842,1,0,0.0,1,0.0,1.0,1e-12,1e-12,7.733685981057264e-13,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,7.000000000002274,1,0,0.0,1,0.0,1.0,1e-12,1e-12,7.733685981057264e-13,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,7.000000000001705,3,0,0.0,3,0.0,1.0,1e-12,1e-12,7.733685981057264e-13,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,3.000000000001137,51,1,0.0196078431372549,51,0.00035477841756624984,0.9803921568627451,0.00035477841756624984,0.00034782197800612726,0.0002689945955209594,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,4.000000000000568,8,0,0.0,8,0.012363402658201829,1.0,0.012363402658201829,0.012363402658201829,0.00956146738159016,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,8.000000000002274,7,0,0.0,7,0.24985502660054118,1.0,0.24985502660054118,0.24985502660054118,0.1932300316517295,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,5.000000000001705,1,0,0.0,1,0.0,1.0,1e-12,1e-12,7.733685981057264e-13,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,2.0,183999,3548,0.019282713493008113,181450,0.00006035233895552484,0.9807172865069919,0.00006035233895552484,0.00005918858209481254,0.00004577459075853087,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,3.0000000000005684,816,38,0.04656862745098039,797,0.021737478698686166,0.9534313725490196,0.021737478698686166,0.020725194151443426,0.016028214346370803,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,6.000000000001705,78,0,0.0,39,0.0237269069077063,1.0,0.0237269069077063,0.0237269069077063,0.018349644732597897,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
FERRARI,ask,2,4.000000000001137,107,0,0.0,103,0.0023880442970595703,1.0,0.0023880442970595703,0.0023880442970595703,0.0018468384702313345,1.2936126208485048,0.3248074558655446,1.234190489399769,0.30431131532156414
