instrument_id,side,rank,depth_distance_ticks,exposure_count,hit_count,hit_probability,visibility_observation_count,visibility_covariance,protection_component,visibility_component,raw_weight,kernel_weight,kappa_hat_side,lambda_hat_side,kappa_hat_instrument,lambda_hat_instrument
NEXI,ask,1,1.0,243333,126253,0.518848655957063,243283,3.6820560459481134e-7,0.481151344042937,3.6820560459481134e-7,1.771626215349357e-7,0.000056616442392083586,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,26.00000000000311,355,0,0.0,354,0.000019715569978880903,1.0,0.000019715569978880903,0.000019715569978880903,0.00630056962504525,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,299.00000000003286,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,4.000000000000444,779,158,0.20282413350449294,737,0.000016127539425942614,0.7971758664955071,0.000016127539425942614,0.000012856485216316257,0.0041085893192809135,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,3.0,1583,542,0.34238787113076435,1583,0.0000324033255577356,0.6576121288692356,0.0000324033255577356,0.000021308819902465416,0.006809729749981797,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,14.000000000001332,28,0,0.0,28,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,470.00000000005195,3,0,0.0,2,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,2.0,178139,49161,0.2759698886824334,178138,5.438993204978314e-6,0.7240301113175667,5.438993204978314e-6,3.937994855655937e-6,0.0012584779845425807,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,2.000000000000444,60088,16497,0.27454733058181335,60088,2.302944891862292e-6,0.7254526694181866,2.302944891862292e-6,1.670677519324477e-6,0.0005339039166900736,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,4.0,99,33,0.3333333333333333,99,0.0002516593642442851,0.6666666666666667,0.0002516593642442851,0.0001677729094961901,0.053615741193862365,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,12.000000000000888,210,0,0.0,210,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,3.000000000000444,1574,750,0.4764930114358323,1574,4.203918386983934e-6,0.5235069885641677,4.203918386983934e-6,2.2007806549394926e-6,0.0007033107214628968,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,312.0000000000342,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,5.000000000000444,85,1,0.011764705882352941,85,0.00003129917700987593,0.9882352941176471,0.00003129917700987593,0.00003093095139799504,0.00988470599940628,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,6.000000000000888,8,0,0.0,8,0.00028858293979752686,1.0,0.00028858293979752686,0.00028858293979752686,0.09222340042627399,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,6.000000000000444,39,4,0.10256410256410256,39,0.00007293326971541537,0.8974358974358975,0.00007293326971541537,0.00006545293435998815,0.020917009781627933,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,9.000000000000888,27,0,0.0,27,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,15.000000000001776,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,246.00000000002666,1,0,0.0,0,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,47.00000000000489,2,0,0.0,0,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,15.000000000001332,73,0,0.0,73,0.000039892191278802087,1.0,0.000039892191278802087,0.000039892191278802087,0.012748478939079712,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,7.000000000000888,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,8.000000000000444,4,0,0.0,4,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,7.000000000000444,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,221.00000000002441,8,0,0.0,8,7.680192491992174e-8,1.0,7.680192491992174e-8,7.680192491992174e-8,0.000024543844069119407,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,8.000000000000888,1,0,0.0,1,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
NEXI,ask,2,23.000000000002665,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.195732931786577e-10,0.19640994745204135,0.0,0.42703888825506886,0.17945409056293918
