instrument_id,side,rank,depth_distance_ticks,exposure_count,hit_count,hit_probability,visibility_observation_count,visibility_covariance,protection_component,visibility_component,raw_weight,kernel_weight,kappa_hat_side,lambda_hat_side,kappa_hat_instrument,lambda_hat_instrument
RISANAMENTO,ask,1,1.0,142893,6064,0.042437348225595375,100410,6.72805884729004e-7,0.9575626517744046,6.72805884729004e-7,6.442537871105294e-7,0.00006875347820862978,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,39.00000000000153,2,0,0.0,2,0.0,1.0,1e-12,1e-12,1.06718003967021e-10,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,3.000000000000104,6555,55,0.008390541571319604,4751,9.224628823955602e-7,0.9916094584286804,9.224628823955602e-7,9.14722919232821e-7,0.00009761740412341322,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,2.0,9106,172,0.018888644849549746,6866,1.9984123037202207e-7,0.9811113551504502,1.9984123037202207e-7,1.9606650034522788e-7,0.000020923825561641953,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,78.00000000000315,2,0,0.0,2,0.0,1.0,1e-12,1e-12,1.06718003967021e-10,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,33.000000000001286,4,0,0.0,4,0.000021916729481276442,1.0,0.000021916729481276442,0.000021916729481276442,0.0023389096237269856,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,16.000000000000625,198,16,0.08080808080808081,167,0.000011977751523367572,0.9191919191919192,0.000011977751523367572,0.000011009852410368172,0.0011749494732059863,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,18.000000000000693,93,10,0.10752688172043011,74,0.00004359502628479487,0.8924731182795699,0.00004359502628479487,0.00003890738904987069,0.00415211889897053,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,21.0000000000008,7,0,0.0,7,0.00018995752995637754,1.0,0.00018995752995637754,0.00018995752995637754,0.02027188843545021,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,47.00000000000191,12,0,0.0,7,0.00004695917213058891,1.0,0.00004695917213058891,0.00004695917213058891,0.005011389117720209,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,79.0000000000032,2,0,0.0,2,0.0,1.0,1e-12,1e-12,1.06718003967021e-10,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,3.000000000000139,193,3,0.015544041450777202,155,1.3346441185181883e-6,0.9844559585492227,1.3346441185181883e-6,1.3138983550179055e-6,0.0001402166098630632,0.9206526411091285,0.0,0.8434406795219603,0.0
RISANAMENTO,ask,2,36.00000000000142,3,0,0.0,3,0.0,1.0,1e-12,1e-12,1.06718003967021e-10,0.9206526411091285,0.0,0.8434406795219603,0.0
