instrument_id,side,rank,depth_distance_ticks,exposure_count,hit_count,hit_probability,visibility_observation_count,visibility_covariance,protection_component,visibility_component,raw_weight,kernel_weight,kappa_hat_side,lambda_hat_side,kappa_hat_instrument,lambda_hat_instrument
NEXI,ask,1,1.0,243333,55148,0.22663592689853,242652,1.952542075296279e-7,0.77336407310147,1.952542075296279e-7,1.5100258922531276e-7,0.00005066419357010043,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,26.00000000000311,355,0,0.0,354,0.000019715569978880903,1.0,0.000019715569978880903,0.000019715569978880903,0.006614942557471329,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,299.00000000003286,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,4.000000000000444,779,17,0.021822849807445442,690,0.000010774781539406695,0.9781771501925546,0.000010774781539406695,0.000010539645100164187,0.0035362481017998776,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,3.0,1583,222,0.14024005053695515,1581,0.000010201733151737973,0.8597599494630448,0.000010201733151737973,8.771041578973708e-6,0.002942848534242429,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,14.000000000001332,28,0,0.0,28,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,470.00000000005195,3,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,2.0,178139,15082,0.08466422288213137,177704,4.9827165865456235e-6,0.9153357771178686,4.9827165865456235e-6,4.560858758903832e-6,0.0015302534360003995,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,2.000000000000444,60088,4718,0.07851817334575956,59943,8.56296605249177e-6,0.9214818266542404,8.56296605249177e-6,7.890617599628366e-6,0.0026474498186167426,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,4.0,99,22,0.2222222222222222,99,0.0000769267137265661,0.7777777777777778,0.0000769267137265661,0.00005983188845399586,0.02007471788298155,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,12.000000000000888,210,0,0.0,210,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,3.000000000000444,1574,154,0.09783989834815757,1571,0.00002755029674987618,0.9021601016518425,0.00002755029674987618,0.00002485477851640672,0.008339243163693477,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,312.0000000000342,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,5.000000000000444,85,0,0.0,85,0.000023679219157687964,1.0,0.000023679219157687964,0.000023679219157687964,0.007944821007034945,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,6.000000000000888,8,0,0.0,8,0.000202008057858256,1.0,0.000202008057858256,0.000202008057858256,0.06777748248263211,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,6.000000000000444,39,0,0.0,39,0.0000344054447578431,1.0,0.0000344054447578431,0.0000344054447578431,0.01154367035704152,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,9.000000000000888,27,0,0.0,27,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,15.000000000001776,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,246.00000000002666,1,0,0.0,0,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,47.00000000000489,2,0,0.0,0,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,15.000000000001332,73,0,0.0,73,0.000039892191278802087,1.0,0.000039892191278802087,0.000039892191278802087,0.013384576458281687,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,7.000000000000888,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,8.000000000000444,4,0,0.0,4,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,7.000000000000444,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,221.00000000002441,8,0,0.0,8,7.680192491992174e-8,1.0,7.680192491992174e-8,7.680192491992174e-8,0.000025768482584714273,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,8.000000000000888,1,0,0.0,1,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,23.000000000002665,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,10.000000000001332,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,16.000000000001776,81,0,0.0,81,0.00026477469163913725,1.0,0.00026477469163913725,0.00026477469163913725,0.08883686232461102,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,21.00000000000222,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,11.000000000001332,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,14.000000000001776,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,20.00000000000222,1,0,0.0,1,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,51.00000000000578,100,0,0.0,100,0.000010806820795820188,1.0,0.000010806820795820188,0.000010806820795820188,0.003625890545888994,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,96.00000000001022,7,0,0.0,7,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,12.000000000001332,1,0,0.0,1,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,17.000000000001776,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,51.00000000000533,5,0,0.0,5,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,13.000000000001332,1,0,0.0,1,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,2,19.00000000000222,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,12.000000000001332,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,299.00000000003286,8,0,0.0,8,7.310062733341942e-8,1.0,7.310062733341942e-8,7.310062733341942e-8,0.00002452662800231838,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,7.000000000000888,105,0,0.0,84,0.000016702805200997343,1.0,0.000016702805200997343,0.000016702805200997343,0.005604103613113107,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,316.0000000000346,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,14.000000000001332,163,0,0.0,162,0.000012373572132929698,1.0,0.000012373572132929698,0.000012373572132929698,0.004151564929532103,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,20.00000000000222,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,51.00000000000533,1,0,0.0,0,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,216.00000000002353,5,0,0.0,5,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,6.000000000000444,193,7,0.03626943005181347,190,0.000029845175427091635,0.9637305699481865,0.000029845175427091635,0.000028762707924554633,0.009650426587821836,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,4.000000000000444,2387,109,0.04566401340594889,2382,0.000029739044944136,0.9543359865940511,0.000029739044944136,0.000028381040797126855,0.009522370126521743,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,19.00000000000222,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,96.00000000001022,1,0,0.0,1,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,15.000000000001776,30,0,0.0,30,0.00003496780405431562,1.0,0.00003496780405431562,0.00003496780405431562,0.011732352421359745,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,516.0000000000568,3,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,95.00000000001022,4,0,0.0,4,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,4.0,1421,30,0.0211118930330753,1414,0.00004633754201692329,0.9788881069669247,0.00004633754201692329,0.00004535926878644637,0.015218883237596176,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,17.000000000001776,7,0,0.0,7,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,13.000000000001332,112,0,0.0,112,2.6591905927544036e-6,1.0,2.6591905927544036e-6,2.6591905927544036e-6,0.0008922081907487911,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,16.000000000001776,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,101.0000000000111,20,0,0.0,20,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,3.000000000000444,118499,4679,0.03948556527903189,118211,6.2909574681573125e-6,0.9605144347209681,6.2909574681573125e-6,6.042555456380773e-6,0.0020273903968848184,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,14.000000000001776,1,0,0.0,1,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,87.00000000000978,80,0,0.0,80,5.900809994623648e-6,1.0,5.900809994623648e-6,5.900809994623648e-6,0.0019798321427582566,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,21.00000000000222,1,0,0.0,1,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,3.0,118938,4429,0.03723788864786696,118653,5.950821408181483e-6,0.9627621113521331,5.950821408181483e-6,5.729225383220278e-6,0.0019222622957086833,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,9.000000000000888,129,0,0.0,65,8.960633727906939e-6,1.0,8.960633727906939e-6,8.960633727906939e-6,0.0030064602470097645,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,246.00000000002666,1,0,0.0,0,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,5.000000000000444,290,11,0.03793103448275862,290,0.000034124091710210234,0.9620689655172414,0.000034124091710210234,0.000032829729610857435,0.011014988447494245,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,11.000000000001332,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,15.000000000001332,210,0,0.0,210,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,51.00000000000578,5,0,0.0,5,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,29.00000000000311,348,0,0.0,347,1.1602598146343636e-6,1.0,1.1602598146343636e-6,1.1602598146343636e-6,0.00038928887340158446,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,23.000000000002665,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,24.000000000002665,69,0,0.0,69,5.498034642459957e-6,1.0,5.498034642459957e-6,5.498034642459957e-6,0.0018446934771765816,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,781.0000000000862,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,10.000000000001332,1,0,0.0,1,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,23.00000000000222,5,0,0.0,5,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,6.000000000000888,104,0,0.0,104,8.30850287702379e-6,1.0,8.30850287702379e-6,8.30850287702379e-6,0.0027876581467829974,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,8.000000000000888,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,26.00000000000311,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,27.00000000000311,7,0,0.0,7,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,7.000000000000444,29,0,0.0,29,0.000021388217189534192,1.0,0.000021388217189534192,0.000021388217189534192,0.007176146987738285,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,8.000000000000444,31,0,0.0,31,5.663610134296222e-7,1.0,5.663610134296222e-7,5.663610134296222e-7,0.00019002471521956248,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,312.0000000000342,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,10.000000000000888,27,0,0.0,27,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,3,30.00000000000311,68,0,0.0,68,0.000019728971695769246,1.0,0.000019728971695769246,0.000019728971695769246,0.006619439084200348,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,4,101.0000000000111,80,0,0.0,80,0.000059008099946236496,1.0,0.000059008099946236496,0.000059008099946236496,0.01979832142758257,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,4,12.000000000001332,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,4,38.000000000004,68,0,0.0,68,0.00004537663490026913,1.0,0.00004537663490026913,0.00004537663490026913,0.015224709893660756,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,4,781.0000000000862,2,0,0.0,2,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,4,11.000000000000888,27,0,0.0,27,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,4,312.0000000000342,8,0,0.0,8,7.310062733341942e-8,1.0,7.310062733341942e-8,7.310062733341942e-8,0.00002452662800231838,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,4,36.000000000004,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,4,8.000000000000444,10,0,0.0,10,0.000023120784466504507,1.0,0.000023120784466504507,0.000023120784466504507,0.007757455721210858,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,4,10.000000000000888,4,0,0.0,4,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
NEXI,ask,4,27.00000000000311,3,0,0.0,3,0.0,1.0,1e-12,1e-12,3.355187075269536e-10,0.20939053393440346,0.0,0.46050717703520355,0.05851647007466774
